Max: 200038996 Min: 2
MaxVal: 200038996.228362 MinVal: 2.000144
 *  ---     |            , 0.010082,  0.016749,  0.027248,  0.109560,  0.195542
-  *  ------|------      , 0.004258,  0.048363,  0.079128,  0.169497,  0.489183
-  *    ----|-----       , 0.005421,  0.026415,  0.066403,  0.158320,  0.335665
- *---------|--          , 0.012678,  0.020465,  0.037685,  0.072875,  0.283099
  *    -----|--          , 0.002434,  0.021034,  0.073440,  0.181044,  0.383769
  *  -------|---         , 0.004632,  0.013817,  0.045325,  0.091006,  0.277054
  *  -------|--------    , 0.015759,  0.017312,  0.077433,  0.210126,  0.772769
- *     ----|-           , 0.018853,  0.041853,  0.070768,  0.237966,  0.415603
--  *   ----|-------     , 0.014541,  0.054454,  0.120548,  0.222744,  0.521490

MaxVal: 69.680823 MinVal: 16.436582
    -----   *   -------- , 0.082381,  0.283789,  0.441164,  0.595025,  0.999925
  * --------|            , 0.017582,  0.019789,  0.063948,  0.105652,  0.300104
---  *  ----|------      , 0.018807,  0.075152,  0.116245,  0.195237,  0.446922
---  *   ---|            , 0.012348,  0.069030,  0.104953,  0.187706,  0.250385
- *  ------ |            , 0.012199,  0.037915,  0.070440,  0.147003,  0.297735
 --  *      |-----       , 0.026625,  0.094455,  0.125558,  0.317121,  0.434063
- *  ---    |            , 0.016447,  0.035756,  0.074742,  0.148061,  0.255350
  *   ------|            , 0.007925,  0.028781,  0.099820,  0.216665,  0.435963
  *  ------ |            , 0.015457,  0.016572,  0.060642,  0.117139,  0.226216
-   *   ----|-           , 0.014797,  0.030871,  0.136379,  0.243522,  0.432245
--     *  --|-----       , 0.018777,  0.051746,  0.147470,  0.219292,  0.371859
   *  ------|            , 0.011253,  0.018961,  0.063052,  0.130528,  0.269553
   * -------|-           , 0.003320,  0.021677,  0.099073,  0.167050,  0.403279
  *-----    |            , 0.002085,  0.018882,  0.073351,  0.113341,  0.255366
  * --------|--          , 0.002788,  0.025756,  0.065534,  0.115824,  0.447096
  * --------|            , 0.006503,  0.022742,  0.065854,  0.151027,  0.436866
- * -----   |            , 0.016410,  0.031336,  0.062651,  0.121304,  0.255283
   *    ----|-----       , 0.018251,  0.026501,  0.061381,  0.143121,  0.294516
   * -------|-----       , 0.015341,  0.019090,  0.035644,  0.060741,  0.212315
- *    -----|-           , 0.010430,  0.032474,  0.086149,  0.248706,  0.470116

MaxVal: 69.746519 MinVal: 16.436710
    -----   *  --------- , 0.080711,  0.282706,  0.440462,  0.594352,  0.999923
  * ---     |            , 0.017824,  0.028079,  0.065063,  0.139087,  0.232598
   *    ----|--          , 0.069734,  0.087940,  0.119643,  0.253340,  0.476874
 -   *  ----|            , 0.026718,  0.052617,  0.111563,  0.152261,  0.249343
-   *   ----|            , 0.014238,  0.035617,  0.089290,  0.174853,  0.263288
-- *   -----|----        , 0.012516,  0.037259,  0.056838,  0.127968,  0.311826
 -*   --    |            , 0.042185,  0.074453,  0.098331,  0.200076,  0.290827
-- *   -----|------      , 0.034824,  0.077610,  0.130155,  0.250990,  0.677103
-  *   -----|            , 0.011801,  0.067550,  0.135007,  0.258156,  0.456813
-  * -----  |            , 0.018340,  0.053253,  0.094510,  0.140803,  0.287509
-  *    ----|----------  , 0.002774,  0.028571,  0.097466,  0.206592,  0.608964
-  *    ----|--          , 0.003830,  0.018264,  0.045257,  0.124596,  0.236589
  * -----   |            , 0.010378,  0.015434,  0.043957,  0.086548,  0.197519
--*   ------|---         , 0.012528,  0.060456,  0.072752,  0.158853,  0.413044
 * -------  |            , 0.002478,  0.008770,  0.028245,  0.102243,  0.294994
 *   -------|            , 0.015271,  0.018523,  0.045685,  0.141104,  0.317349
*  ----     |            , 0.002581,  0.018192,  0.023235,  0.132296,  0.265748
   * -------|            , 0.006946,  0.022176,  0.089096,  0.148153,  0.369150
- *  -------|-----       , 0.000567,  0.024649,  0.067548,  0.124752,  0.423685
--- *   ----|--------    , 0.023526,  0.082774,  0.109280,  0.230667,  0.552752

MaxVal: 69.468228 MinVal: 16.437725
    -----   *  --------- , 0.079909,  0.281406,  0.439791,  0.593391,  0.999922
-   *   ----|---         , 0.011290,  0.055779,  0.150161,  0.302732,  0.609187
--   *    --|------      , 0.006891,  0.065894,  0.125095,  0.252530,  0.491279
   *  ------|---------   , 0.006648,  0.019512,  0.102505,  0.169471,  0.606324
-  *  ----  |            , 0.009034,  0.043135,  0.095328,  0.182052,  0.302740
      *  ---|--------    , 0.016730,  0.021453,  0.096122,  0.135070,  0.303472
--  *    ---|-----       , 0.008906,  0.058208,  0.104496,  0.242116,  0.452346
-  *  ------|            , 0.015059,  0.057340,  0.131534,  0.216797,  0.452346
- *   ----- |            , 0.016861,  0.032129,  0.069047,  0.162420,  0.270070
 * --       |            , 0.014184,  0.018895,  0.049243,  0.111597,  0.177481
-- *  ------|            , 0.016995,  0.048619,  0.086037,  0.161346,  0.316893
  *  -----  |            , 0.008641,  0.022635,  0.074410,  0.159835,  0.305315
  *   ----  |            , 0.012912,  0.021074,  0.062485,  0.170498,  0.297686
   * -------|            , 0.015299,  0.020247,  0.086982,  0.130380,  0.323069
  *  -------|-----       , 0.012569,  0.018631,  0.022683,  0.065229,  0.212147
  *   ----- |            , 0.011199,  0.021088,  0.078598,  0.174421,  0.334087
--  *  -----|--          , 0.016538,  0.045402,  0.078124,  0.135944,  0.260860
 * -------- |            , 0.012753,  0.017438,  0.044779,  0.102780,  0.303575
  * ------- |            , 0.008386,  0.020134,  0.074882,  0.149970,  0.408005
  * ----    |            , 0.011614,  0.026520,  0.077445,  0.143838,  0.305450

MaxVal: 69.926021 MinVal: 16.436430
    -----   *  --------- , 0.078096,  0.280576,  0.438829,  0.592906,  0.999920
-  *   -----|------      , 0.021604,  0.063161,  0.120902,  0.259343,  0.630875
-   * ------|----        , 0.020131,  0.044085,  0.116478,  0.186831,  0.487474
--  *       |   -----    , 0.017514,  0.056166,  0.115571,  0.392639,  0.507789
 * ----     |            , 0.002472,  0.020081,  0.046140,  0.092012,  0.188647
- *    -----|-------     , 0.002288,  0.033663,  0.072751,  0.201196,  0.556366
-- *   -----|            , 0.016781,  0.067077,  0.097555,  0.190419,  0.331725
-   *     --|-------     , 0.010599,  0.042648,  0.155223,  0.342412,  0.685133
 --  *  ----|--          , 0.025841,  0.093498,  0.135754,  0.212356,  0.386808
----    * --|----        , 0.011725,  0.065789,  0.121822,  0.163684,  0.258116
- *   ------|-----       , 0.014658,  0.053195,  0.075272,  0.178807,  0.481350
-  *    ----|            , 0.011593,  0.021139,  0.069663,  0.165741,  0.283484
-  * -      |            , 0.021856,  0.058426,  0.124536,  0.166777,  0.205519
- * -----   |            , 0.021087,  0.056737,  0.107285,  0.158519,  0.359481
- * ------- |            , 0.018645,  0.038129,  0.071933,  0.146243,  0.417066
*  -----    |            , 0.001583,  0.009271,  0.026302,  0.100150,  0.240191
  * ------- |            , 0.019367,  0.019367,  0.031984,  0.073965,  0.173779
    *     --|---------   , 0.019367,  0.020277,  0.051318,  0.122534,  0.260340
  *   ----- |            , 0.003735,  0.013639,  0.046706,  0.098711,  0.184968
- *      ---|-           , 0.016619,  0.044560,  0.085614,  0.329982,  0.477433

MaxVal: 70.003774 MinVal: 16.437164
    ----    *  --------- , 0.076787,  0.278694,  0.437879,  0.591952,  0.999914
--  *   ----|            , 0.015888,  0.071657,  0.135134,  0.227231,  0.360504
-- * ----   |            , 0.018510,  0.057946,  0.079165,  0.141039,  0.254381
-    *   ---|---         , 0.016166,  0.051562,  0.134267,  0.248544,  0.424645
-  *--      |            , 0.008156,  0.030491,  0.089721,  0.102862,  0.187152
  *  -------|-----       , 0.005546,  0.017917,  0.064542,  0.157951,  0.502127
   *       -|-----       , 0.010863,  0.019501,  0.079945,  0.245239,  0.398887
-  *  ----  |            , 0.012715,  0.042308,  0.115740,  0.200868,  0.314894
-  *    ----|---         , 0.017197,  0.058224,  0.118589,  0.273166,  0.532772
   *     ---|------      , 0.027701,  0.038655,  0.075250,  0.183858,  0.386035
  *   ------|            , 0.006976,  0.014978,  0.069203,  0.159842,  0.300789
  * ------  |            , 0.019130,  0.028710,  0.084279,  0.147159,  0.305721
  * --------|--          , 0.013190,  0.020985,  0.079136,  0.138486,  0.478636
 *   ----   |            , 0.001931,  0.018446,  0.047537,  0.129776,  0.233900
-    *   ---|----        , 0.016062,  0.021068,  0.099567,  0.183114,  0.338786
-- *------- |            , 0.018600,  0.073417,  0.140013,  0.165136,  0.415389
-  *  ----  |            , 0.000191,  0.035559,  0.101509,  0.189005,  0.336166
-- *  ------|            , 0.015392,  0.061744,  0.091070,  0.169826,  0.335460
--  *-------|----        , 0.019020,  0.054268,  0.107254,  0.132314,  0.465284
-  *       -|---------   , 0.004967,  0.021889,  0.047819,  0.145401,  0.284943

MaxVal: 69.622118 MinVal: 16.436371
    ----    *  --------- , 0.075919,  0.277428,  0.437177,  0.591172,  0.999911
--  *  -----|-------     , 0.015578,  0.064478,  0.146568,  0.245829,  0.671002
- *  -------|            , 0.016719,  0.067716,  0.114213,  0.201145,  0.512658
 --    *   -|------      , 0.018012,  0.050096,  0.095833,  0.146456,  0.247837
--   *      |-           , 0.016318,  0.077622,  0.168826,  0.367451,  0.413206
 --  *  ----|-           , 0.042556,  0.080448,  0.121122,  0.196361,  0.346260
 -   *   ---|-----       , 0.038323,  0.074895,  0.185528,  0.301690,  0.588432
 *------    |            , 0.016556,  0.024228,  0.047438,  0.063160,  0.224384
- *     ----|-           , 0.011188,  0.025341,  0.046803,  0.140804,  0.252198
-- *  ----- |            , 0.010904,  0.069148,  0.091726,  0.162883,  0.284982
-   * ------|            , 0.006323,  0.025945,  0.060255,  0.093337,  0.177894
 *   -------|            , 0.014161,  0.025945,  0.067759,  0.189850,  0.423968
--     *   -|-------     , 0.012253,  0.051810,  0.189687,  0.291956,  0.510334
-  * -------|--          , 0.010730,  0.039155,  0.108803,  0.191738,  0.544035
- *    -----|-           , 0.015936,  0.020342,  0.048892,  0.150255,  0.265365
- * --------|            , 0.002579,  0.030160,  0.064988,  0.123715,  0.379944
-  *   ---  |            , 0.020407,  0.039107,  0.125632,  0.233328,  0.352286
  *   ------|            , 0.005555,  0.015728,  0.042161,  0.118254,  0.241699
 * -----    |            , 0.008889,  0.018466,  0.068220,  0.131347,  0.311296
 *  ---     |            , 0.012808,  0.018209,  0.060349,  0.149912,  0.284747

MaxVal: 69.628142 MinVal: 16.437323
    ----    *  --------- , 0.075152,  0.276301,  0.436319,  0.590292,  0.999909
 -- *    ---|---         , 0.023231,  0.071165,  0.102268,  0.221272,  0.375240
- *   ------|-           , 0.017412,  0.026006,  0.070080,  0.155633,  0.358193
-  *     ---|----        , 0.033074,  0.065827,  0.134975,  0.343735,  0.665232
-  * -------|-----       , 0.017050,  0.040695,  0.094381,  0.168867,  0.566065
- *  -------|----        , 0.017411,  0.027359,  0.047643,  0.119579,  0.368409
-   *  -----|--          , 0.011768,  0.033447,  0.097006,  0.152193,  0.327366
 *  --------|---         , 0.004025,  0.033193,  0.071930,  0.163597,  0.642232
-- *   -----|------      , 0.019022,  0.063963,  0.103223,  0.184452,  0.494234
  *  -------|---------   , 0.016534,  0.021383,  0.064866,  0.162669,  0.650241
-  * -------|-----       , 0.007759,  0.058504,  0.110196,  0.204423,  0.651793
--- *   ----|            , 0.011563,  0.059882,  0.084083,  0.171864,  0.252949
-  *     ---|------      , 0.020035,  0.053461,  0.110856,  0.285806,  0.571385
- *  ----   |            , 0.010887,  0.045724,  0.093966,  0.202211,  0.332437
-   *---    |            , 0.007490,  0.022860,  0.089719,  0.110948,  0.173114
-  *----    |            , 0.016426,  0.041085,  0.096786,  0.147443,  0.278119
-  *   -----|            , 0.016163,  0.020557,  0.064300,  0.144467,  0.253192
-  *--      |            , 0.015350,  0.064333,  0.119761,  0.177471,  0.255760
---   *     |   -----    , 0.008275,  0.029634,  0.054581,  0.145084,  0.187533
- * ------  |            , 0.008952,  0.032406,  0.065860,  0.150207,  0.336297

MaxVal: 69.803919 MinVal: 16.436293
    ----    *  --------- , 0.073355,  0.274367,  0.435632,  0.589478,  0.999908
 -  *   ----|---         , 0.026824,  0.054952,  0.096056,  0.188580,  0.359441
 --    * ---|----        , 0.022209,  0.051455,  0.099622,  0.141417,  0.241020
   *   -----|            , 0.004659,  0.020556,  0.084708,  0.166986,  0.307527
  * --------|----        , 0.002885,  0.025451,  0.082407,  0.144051,  0.581180
-  *   -----|----        , 0.015996,  0.036315,  0.082020,  0.167894,  0.375166
-  * -----  |            , 0.016148,  0.050957,  0.100355,  0.188725,  0.365065
  *     ----|-----       , 0.016980,  0.024255,  0.075077,  0.222075,  0.483155
-   *   ----|-------     , 0.006315,  0.027837,  0.112287,  0.196544,  0.455909
-  *--------|            , 0.018508,  0.039620,  0.082520,  0.099621,  0.278158
-   * ----- |            , 0.018268,  0.029465,  0.083537,  0.142900,  0.229848
--   *   ---|------      , 0.006002,  0.067872,  0.174600,  0.318151,  0.656694
--   * -----|----        , 0.015182,  0.050482,  0.111014,  0.154691,  0.330248
 * -----    |            , 0.008178,  0.013165,  0.046956,  0.106060,  0.243617
-* ----     |            , 0.018065,  0.038020,  0.059657,  0.124057,  0.244269
  * --------|-----       , 0.010744,  0.022134,  0.081728,  0.170902,  0.650705
 *------    |            , 0.009711,  0.015605,  0.044267,  0.099544,  0.303958
*  -----    |            , 0.003955,  0.012709,  0.021809,  0.111887,  0.259384
--   *---   |            , 0.004825,  0.065944,  0.158938,  0.215880,  0.303289
-   *    ---|-           , 0.002248,  0.033178,  0.077876,  0.179574,  0.283306

MaxVal: 69.505228 MinVal: 16.436494
    ----    *  --------- , 0.072196,  0.272962,  0.434631,  0.588858,  0.999906
-   * ------|---         , 0.021067,  0.040964,  0.136667,  0.206680,  0.557491
-   *   ----|---------   , 0.017728,  0.044752,  0.113812,  0.193726,  0.532200
 * -------  |            , 0.016852,  0.034765,  0.042570,  0.132039,  0.390394
 * -------  |            , 0.012328,  0.025436,  0.073729,  0.115727,  0.405950
  * ----    |            , 0.007753,  0.020990,  0.075488,  0.126243,  0.258227
- *  -------|            , 0.016412,  0.023889,  0.054983,  0.109626,  0.247745
--   *   ---|            , 0.017000,  0.079126,  0.143297,  0.278130,  0.386262
 -   *------|            , 0.019414,  0.052084,  0.109269,  0.127412,  0.259552
-  *  ------|------      , 0.017817,  0.043030,  0.083018,  0.184155,  0.505855
  *   ---   |            , 0.017408,  0.022354,  0.062724,  0.159102,  0.208751
-  *--------|--          , 0.010702,  0.025928,  0.091887,  0.126068,  0.409305
-- *    ----|------      , 0.017596,  0.048761,  0.076821,  0.214428,  0.469667
-  *  ------|---         , 0.015768,  0.038145,  0.087390,  0.178180,  0.472736
  * --------|------      , 0.007299,  0.025143,  0.076310,  0.145782,  0.587258
-*----      |            , 0.015083,  0.025500,  0.046446,  0.073038,  0.171879
 *  --------|-           , 0.000134,  0.000756,  0.025279,  0.080315,  0.236290
   *--------|---         , 0.018472,  0.021746,  0.100622,  0.155898,  0.533299
*  -------- |            , 0.016090,  0.018617,  0.030779,  0.120393,  0.380787
--  *    ---|--          , 0.013415,  0.043940,  0.075105,  0.162315,  0.260697

MaxVal: 69.805305 MinVal: 16.436339
    ----    *  --------- , 0.070277,  0.271590,  0.433928,  0.588342,  0.999902
-   *-------|----        , 0.008989,  0.045632,  0.152090,  0.211363,  0.628000
--  *  -----|--------    , 0.021222,  0.057861,  0.120433,  0.199387,  0.564090
 -   *   ---|-           , 0.031302,  0.068778,  0.134343,  0.258090,  0.386419
--   *  ----|-----       , 0.010944,  0.043279,  0.118744,  0.176780,  0.388999
-- *     ---|----        , 0.018690,  0.086074,  0.116759,  0.279210,  0.525229
--   *  ----|----        , 0.002849,  0.065448,  0.161851,  0.246890,  0.483692
  * ------  |            , 0.012126,  0.018893,  0.043550,  0.084407,  0.195970
   *    ----|-----       , 0.012196,  0.029901,  0.117719,  0.272829,  0.591871
- *  ----   |            , 0.000038,  0.042972,  0.079714,  0.149704,  0.245902
  *   ------|            , 0.004173,  0.013957,  0.043140,  0.123310,  0.247309
-- * -------|-------     , 0.021173,  0.056040,  0.089417,  0.131612,  0.487834
  *   ----  |            , 0.002156,  0.018291,  0.044052,  0.112596,  0.192902
-  *  ------|-----       , 0.017344,  0.032005,  0.089298,  0.168814,  0.505236
 -  *   ----|---         , 0.018658,  0.034697,  0.063715,  0.127803,  0.247361
